ground,30,330,NORMAL,false,false,true,true
ground,90,330,NORMAL,false,false,true,true
ground,150,330,NORMAL,false,false,true,true
ground,270,330,NORMAL,false,false,true,true
ground,330,330,NORMAL,false,false,true,true
ground,390,330,NORMAL,false,false,true,true
ground,210,330,NORMAL,false,false,true,true
ground,-210,270,INVISIBLE,true,false,false,false
ground,-210,210,INVISIBLE,true,true,false,false
ground,-210,150,INVISIBLE,true,true,false,false
ground,-210,90,INVISIBLE,true,true,false,false
ground,-210,30,INVISIBLE,true,true,false,false
ground,-210,-30,INVISIBLE,true,true,false,false
ground,-210,-90,INVISIBLE,true,true,false,false
ground,-210,-150,INVISIBLE,true,true,false,false
ground,-210,-210,INVISIBLE,true,true,false,false
ground,-30,330,NORMAL,false,false,true,true
ground,-90,330,NORMAL,false,false,true,true
ground,-150,330,NORMAL,false,false,true,true
ground,450,330,NORMAL,false,false,true,true
ground,510,330,NORMAL,false,false,true,true
ground,570,330,NORMAL,false,false,true,false
ground,630,-150,SPINE,false,true,false,false
ground,630,-90,SPINE,true,true,false,false
ground,630,-30,SPINE,true,true,false,false
ground,630,30,SPINE,true,true,false,false
ground,630,90,SPINE,true,true,false,false
ground,630,150,SPINE,true,true,false,false
ground,630,210,SPINE,true,true,false,false
ground,630,270,SPINE,true,true,false,false
ground,630,330,SPINE,true,false,false,false
ground,690,-150,NORMAL,false,false,false,true
ground,750,-150,NORMAL,false,false,true,true
ground,810,-150,NORMAL,false,false,true,true
ground,870,-150,NORMAL,false,true,true,false
ground,930,-90,NORMAL,false,true,true,false
ground,990,-30,NORMAL,false,true,true,false
ground,1050,30,NORMAL,false,false,true,false
ground,1350,-390,SPINE,false,true,false,false
ground,1350,-330,SPINE,true,true,false,false
ground,1350,-270,SPINE,true,true,false,false
ground,1350,-210,SPINE,true,true,false,false
ground,1350,-150,SPINE,true,true,false,false
ground,1350,-90,SPINE,true,true,false,false
ground,1350,-30,SPINE,true,true,false,false
ground,1350,30,SPINE,true,true,false,false
ground,1350,90,SPINE,true,true,false,false
ground,1350,150,SPINE,true,true,false,false
ground,1350,210,SPINE,true,false,false,false
ground,1290,270,NORMAL,false,true,false,true
ground,1230,330,NORMAL,false,true,false,true
ground,1170,390,NORMAL,false,true,false,true
ground,1110,450,NORMAL,false,true,false,true
ground,1050,510,NORMAL,false,true,false,true
ground,990,570,NORMAL,false,true,false,true
ground,930,630,NORMAL,false,true,false,true
ground,870,690,NORMAL,false,true,false,true
ground,870,750,NORMAL,true,true,true,true
ground,870,-90,NORMAL,true,false,false,true
ground,930,-30,NORMAL,true,false,false,true
ground,990,30,NORMAL,true,false,false,true
ground,1290,330,NORMAL,true,true,true,true
ground,1230,390,NORMAL,true,true,true,true
ground,1170,450,NORMAL,true,true,true,true
ground,1110,510,NORMAL,true,true,true,true
ground,1050,570,NORMAL,true,true,true,true
ground,990,630,NORMAL,true,true,true,true
ground,930,690,NORMAL,true,true,true,true
ground,810,750,NORMAL,false,true,false,true
ground,330,750,NORMAL,false,false,true,false
ground,270,750,NORMAL,false,false,true,true
ground,210,750,NORMAL,false,false,true,true
ground,150,750,NORMAL,false,false,true,true
ground,90,750,NORMAL,false,true,true,true
ground,30,750,NORMAL,false,true,true,true
ground,-90,750,NORMAL,false,true,true,true
ground,-150,750,NORMAL,false,true,true,true
ground,-30,750,NORMAL,false,true,true,true
ground,-210,690,NORMAL,false,true,true,false
ground,-270,630,NORMAL,false,true,true,false
ground,-330,570,NORMAL,false,true,true,false
ground,-330,630,NORMAL,true,true,true,true
ground,-270,690,NORMAL,true,true,true,true
ground,-390,570,NORMAL,true,true,true,true
ground,-390,510,NORMAL,true,true,true,false
ground,-330,450,NORMAL,true,false,true,false
ground,-270,390,NORMAL,true,false,true,false
ground,-210,330,NORMAL,false,false,true,true
ground,-330,390,NORMAL,true,true,true,true
ground,-270,330,NORMAL,false,true,true,true
ground,-390,450,NORMAL,true,true,true,true
ground,-450,510,NORMAL,true,true,true,true
ground,30,870,NORMAL,true,true,true,false
