ground,570,-390,NORMAL,true,true,false,true
ground,570,-330,NORMAL,true,true,false,true
ground,570,-270,NORMAL,true,true,false,true
ground,570,-210,NORMAL,true,true,false,true
ground,570,-150,NORMAL,true,true,false,true
ground,570,-90,NORMAL,true,true,false,true
ground,570,-30,NORMAL,true,true,false,true
ground,570,30,NORMAL,true,true,false,true
ground,570,150,NORMAL,true,true,false,true
ground,570,210,NORMAL,true,true,false,true
ground,570,270,NORMAL,true,true,false,true
ground,570,330,NORMAL,true,true,false,true
ground,570,390,NORMAL,true,true,false,true
ground,570,90,NORMAL,true,true,false,true
ground,570,450,NORMAL,true,false,false,true
ground,570,570,NORMAL,false,true,false,true
ground,570,630,NORMAL,true,false,false,true
ground,30,330,NORMAL,false,false,true,true
ground,90,330,NORMAL,false,false,true,true
ground,150,330,NORMAL,false,false,true,true
ground,210,330,NORMAL,false,false,true,true
ground,270,330,NORMAL,false,false,true,false
ground,570,-450,NORMAL,true,true,false,true
ground,270,510,SPINE,false,false,false,true
ground,330,510,SPINE,false,false,true,true
ground,390,510,SPINE,false,false,true,true
ground,450,510,SPINE,false,false,true,true
ground,510,510,SPINE,false,false,true,false
ground,150,690,NORMAL,false,false,true,true
ground,270,690,NORMAL,false,false,true,false
ground,570,750,SPINE,true,true,false,false
ground,570,810,SPINE,true,true,false,false
ground,570,870,SPINE,true,true,false,false
ground,570,1050,SPINE,true,true,false,false
ground,570,1110,SPINE,true,true,false,false
ground,570,1170,SPINE,true,false,false,false
ground,-30,-510,NORMAL,true,true,true,true
ground,30,-510,NORMAL,true,false,true,true
ground,90,-510,NORMAL,true,false,true,true
ground,150,-510,NORMAL,true,false,true,true
ground,210,-510,NORMAL,true,false,true,true
ground,270,-510,NORMAL,true,false,true,true
ground,330,-510,NORMAL,true,false,true,true
ground,390,-510,NORMAL,true,false,true,true
ground,450,-510,NORMAL,true,false,true,true
ground,510,-510,NORMAL,true,false,true,true
ground,570,-510,NORMAL,true,true,true,true
ground,-30,-450,NORMAL,true,true,true,false
ground,-30,-390,NORMAL,true,true,true,false
ground,-30,-330,NORMAL,true,true,true,false
ground,-30,-270,NORMAL,true,true,true,false
ground,-30,-210,NORMAL,true,true,true,false
