ground,-30,330,NORMAL,false,false,true,true
ground,30,330,NORMAL,false,false,true,true
ground,150,330,NORMAL,false,false,true,true
ground,90,330,NORMAL,false,false,true,true
ground,210,330,NORMAL,false,false,true,true
ground,270,330,NORMAL,false,false,true,true
ground,330,330,NORMAL,false,false,true,true
ground,390,330,NORMAL,false,false,true,true
ground,450,330,NORMAL,false,false,true,false
ground,510,330,SPINE,false,false,false,true
ground,570,330,SPINE,false,false,true,true
ground,630,330,SPINE,false,false,true,true
ground,690,330,SPINE,false,false,true,false
ground,750,270,SPINE,false,false,false,true
ground,810,270,SPINE,false,false,true,true
ground,870,270,SPINE,false,false,true,true
ground,930,270,SPINE,false,false,true,false
ground,990,210,SPINE,false,false,false,true
ground,1050,210,SPINE,false,false,true,true
ground,1110,210,SPINE,false,false,true,false
ground,750,-210,NORMAL,true,true,false,true
ground,750,-150,NORMAL,true,true,false,true
ground,750,-90,NORMAL,true,true,false,true
ground,810,-210,NORMAL,true,true,true,false
ground,810,-150,NORMAL,true,true,true,false
ground,810,-90,NORMAL,true,true,true,false
ground,810,-30,NORMAL,true,false,true,false
ground,750,-30,NORMAL,true,true,false,true
ground,750,30,NORMAL,true,false,false,false
ground,750,-270,NORMAL,true,true,false,true
ground,810,-270,NORMAL,true,true,true,false
ground,810,-330,NORMAL,true,true,true,false
ground,750,-330,NORMAL,true,true,false,true
ground,750,-390,NORMAL,true,true,false,true
ground,810,-390,NORMAL,true,true,true,false
ground,810,-450,NORMAL,true,true,true,false
ground,750,-450,NORMAL,true,true,false,true
ground,750,-510,NORMAL,false,true,true,true
ground,810,-510,NORMAL,false,true,true,false
ground,1410,30,NORMAL,true,false,false,false
ground,1410,-30,NORMAL,true,true,false,false
ground,1410,-90,NORMAL,true,true,false,false
ground,1410,-150,NORMAL,true,true,false,false
ground,1410,-210,NORMAL,true,true,false,false
ground,1410,-270,NORMAL,true,true,false,false
ground,1410,-330,NORMAL,true,true,false,false
ground,1410,-390,NORMAL,true,true,false,false
ground,1410,-450,NORMAL,true,true,false,false
ground,1410,-510,NORMAL,true,true,false,false
ground,1410,-570,NORMAL,true,true,false,false
ground,1410,-630,NORMAL,true,true,false,false
ground,1410,-690,NORMAL,true,true,false,false
ground,1410,-750,NORMAL,true,true,false,false
ground,1410,-810,NORMAL,true,true,false,false
ground,1410,-870,NORMAL,true,true,true,false
ground,-90,270,NORMAL,true,true,true,false
ground,-90,330,NORMAL,true,false,true,true
ground,-90,210,NORMAL,true,true,true,false
ground,-90,150,NORMAL,true,true,true,false
ground,-90,90,NORMAL,true,true,true,false
ground,-90,30,NORMAL,true,true,true,false
ground,-90,-30,NORMAL,true,true,true,false
ground,-150,-30,NORMAL,true,true,false,true
ground,-150,30,NORMAL,true,true,false,true
ground,-150,90,NORMAL,true,true,false,true
ground,-150,150,NORMAL,true,true,false,true
ground,-150,210,NORMAL,true,true,false,true
ground,-150,270,NORMAL,true,true,false,true
ground,-150,330,NORMAL,true,false,true,true
ground,-210,330,NORMAL,false,false,true,true
ground,-270,330,NORMAL,false,false,true,true
ground,-330,330,NORMAL,false,false,true,true
ground,-390,330,NORMAL,false,false,true,true
ground,-450,330,NORMAL,false,false,true,true
ground,-510,330,NORMAL,false,false,true,true
ground,690,-510,NORMAL,false,false,true,true
ground,390,-510,NORMAL,false,false,true,true
ground,330,-510,NORMAL,false,false,true,true
ground,270,-510,NORMAL,false,false,true,true
ground,210,-510,NORMAL,false,false,true,true
ground,150,-510,NORMAL,false,false,true,true
ground,90,-510,NORMAL,false,false,true,true
ground,30,-510,NORMAL,false,false,true,true
ground,-90,-90,NORMAL,true,true,true,false
ground,-90,-150,NORMAL,true,true,true,false
ground,-90,-210,NORMAL,true,true,true,false
ground,-90,-270,NORMAL,true,true,true,false
ground,-90,-330,NORMAL,true,true,true,false
ground,-90,-390,NORMAL,true,true,true,false
ground,-90,-450,NORMAL,true,true,true,false
ground,-30,-510,NORMAL,false,false,true,true
ground,-90,-510,NORMAL,false,true,true,true
ground,-150,-450,NORMAL,true,true,false,true
ground,-150,-390,NORMAL,true,true,false,true
ground,-150,-330,NORMAL,true,true,false,true
ground,-150,-270,NORMAL,true,true,false,true
ground,-150,-210,NORMAL,true,true,false,true
ground,-150,-150,NORMAL,true,true,false,true
ground,-150,-90,NORMAL,true,true,false,true
ground,-150,-510,NORMAL,false,true,false,true
ground,1170,150,SPINE,false,false,false,true
ground,1230,150,SPINE,false,false,true,false
ground,1290,90,SPINE,false,false,false,true
ground,1350,90,SPINE,false,false,true,false
ground,1350,-870,NORMAL,false,false,true,true
ground,1290,-870,NORMAL,false,false,true,true
ground,1230,-870,NORMAL,false,false,true,true
ground,1170,-870,NORMAL,false,false,true,true
ground,1110,-870,NORMAL,false,false,true,true
ground,1050,-870,NORMAL,false,false,true,true
ground,990,-870,NORMAL,false,false,true,true
ground,930,-870,NORMAL,false,false,true,true
ground,870,-870,NORMAL,false,false,false,true
ground,450,-990,NORMAL,false,true,true,true
ground,510,-990,NORMAL,false,true,true,true
ground,570,-990,NORMAL,false,false,true,true
ground,630,-990,NORMAL,false,false,true,true
ground,690,-990,NORMAL,false,false,true,true
ground,750,-990,NORMAL,false,false,true,true
ground,810,-990,NORMAL,false,false,true,true
ground,870,-990,NORMAL,false,false,true,true
ground,930,-990,NORMAL,false,false,true,true
ground,990,-990,NORMAL,false,false,true,true
ground,1050,-990,NORMAL,false,false,true,true
ground,1110,-990,NORMAL,false,false,true,true
ground,1170,-990,NORMAL,false,false,true,true
ground,1230,-990,NORMAL,false,false,true,true
ground,1290,-990,NORMAL,false,false,true,true
ground,1350,-990,NORMAL,false,false,true,true
ground,1410,-990,NORMAL,false,true,true,false
ground,1410,-930,NORMAL,true,true,false,false
ground,390,-990,NORMAL,false,true,true,true
ground,330,-990,NORMAL,false,false,true,true
ground,270,-990,NORMAL,false,false,true,true
ground,210,-990,NORMAL,false,false,true,true
ground,150,-990,NORMAL,false,false,true,true
ground,90,-990,NORMAL,false,false,true,true
ground,30,-990,NORMAL,false,true,true,true
ground,-30,-990,NORMAL,false,true,true,true
ground,-90,-990,NORMAL,false,true,true,true
